 Be Density=1.848
 Energy(eV), Delta, Beta
  4479.63574  1.7024573E-05  2.45025706E-08
  4501.64551  1.685803E-05  2.40095464E-08
  4523.7627  1.66931204E-05  2.35265674E-08
  4545.98877  1.65298225E-05  2.3053385E-08
  4568.32422  1.63681216E-05  2.25898589E-08
  4590.76953  1.62080014E-05  2.21357812E-08
  4613.32471  1.60494765E-05  2.1690914E-08
  4635.99072  1.58924977E-05  2.12550617E-08
  4658.76855  1.57370541E-05  2.08281143E-08
  4681.6582  1.55831331E-05  2.04098978E-08
  4704.66016  1.54307163E-05  2.00001899E-08
  4727.7749  1.52797911E-05  1.95987848E-08
  4751.00342  1.51303466E-05  1.92055776E-08
  4774.3457  1.49823727E-05  1.88203764E-08
  4797.80322  1.48358449E-05  1.84430071E-08
  4821.37598  1.46907487E-05  1.80732762E-08
  4845.06445  1.45470822E-05  1.77110788E-08
  4868.86914  1.44048208E-05  1.73562551E-08
  4892.79102  1.42639519E-05  1.70086487E-08
  4916.83057  1.41244664E-05  1.66680696E-08
  4940.98779  1.39863523E-05  1.63344644E-08
  4965.26367  1.38495861E-05  1.60076414E-08
  4989.65918  1.37141624E-05  1.56874655E-08
  5014.17432  1.35800674E-05  1.53737503E-08
  5038.81006  1.34472848E-05  1.50664139E-08
  5063.56641  1.33158055E-05  1.47653383E-08
  5088.44482  1.31856132E-05  1.44703796E-08
  5113.4458  1.3056695E-05  1.41813841E-08
  5138.56885  1.29290402E-05  1.38983003E-08
  5163.81592  1.28026304E-05  1.36209817E-08
  5189.18652  1.26774576E-05  1.33493074E-08
  5214.68213  1.25535089E-05  1.30831266E-08
  5240.30322  1.2430779E-05  1.28209239E-08
  5266.0498  1.23092523E-05  1.25637856E-08
  5291.92285  1.21889125E-05  1.23118911E-08
  5317.92334  1.20697541E-05  1.20651737E-08
  5344.05127  1.19517654E-05  1.18235013E-08
  5370.30762  1.18349308E-05  1.15867804E-08
  5396.69287  1.17192403E-05  1.13548921E-08
  5423.20801  1.16046867E-05  1.11277032E-08
  5449.85352  1.14912518E-05  1.0905187E-08
  5476.62939  1.13789301E-05  1.06872244E-08
  5503.5376  1.12677089E-05  1.0473717E-08
  5530.57764  1.11575782E-05  1.02646007E-08
  5557.75049  1.10485225E-05  1.00597557E-08
  5585.05664  1.09405337E-05  9.85909931E-09
  5612.49707  1.08336008E-05  9.66252411E-09
  5640.07227  1.07277128E-05  9.46998924E-09
